Image Number,Category,Label,Correct ID,Blurry image,Humans present,Other animals present,Not real animal,Image collage
00032805,Reptile,terrapin,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00032812,Mammal,otter,1.0,-1.0,0.0,-1.0,-1.0,-1.0
00032816,Mammal,sea lion,1.0,-1.0,1.0,-1.0,-1.0,-1.0
00032830,Bird,"American egret, great white heron, Egretta albus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032831,Bird,jay,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032832,Bird,vulture,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032834,Land-Invertebrate,slug,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032840,Fish,eel,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032843,Bird,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00032844,Marine-Invertebrate,"sea cucumber, holothurian",1.0,0.0,-1.0,-1.0,-1.0,-1.0
00032849,Bird,"ostrich, Struthio camelus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032851,Marine-Invertebrate,"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",-0.3333333333333333,-1.0,1.0,-1.0,1.0,-1.0
00032852,Marine-Invertebrate,conch,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032855,Bird,"goldfinch, Carduelis carduelis",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032862,Land-Invertebrate,"lycaenid, lycaenid butterfly",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032864,Amphibian,"common newt, Triturus vulgaris",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032867,Mammal,"hog, pig, grunter, squealer, Sus scrofa",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032868,Bird,"American coot, marsh hen, mud hen, water hen, Fulica americana",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032869,Mammal,"leopard, Panthera pardus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032871,Land-Invertebrate,"leaf beetle, chrysomelid",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032874,Mammal,langur,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032875,Bird,"great grey owl, great gray owl, Strix nebulosa",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032879,Bird,goose,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032885,Mammal,"meerkat, mierkat",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032889,Bird,vulture,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032890,Bird,pelican,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032902,Land-Invertebrate,tick,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032906,Mammal,armadillo,1.0,-1.0,-1.0,-1.0,0.0,-1.0
00032907,Fish,"puffer, pufferfish, blowfish, globefish",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032916,Amphibian,"bullfrog, Rana catesbeiana",-0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00032917,Amphibian,"tree frog, tree-frog",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032922,Fish,sturgeon,1.0,-1.0,1.0,-1.0,-1.0,-1.0
00032925,Mammal,"tiger, Panthera tigris",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032927,Land-Invertebrate,"lycaenid, lycaenid butterfly",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032934,Reptile,"African chameleon, Chamaeleo chamaeleon",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032937,Marine-Invertebrate,"starfish, sea star",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032942,Mammal,bison,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032943,Bird,"limpkin, Aramus pictus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032951,Mammal,"black-footed ferret, ferret, Mustela nigripes",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032952,Mammal,mongoose,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032956,Mammal,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032964,Mammal,"spider monkey, Ateles geoffroyi",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032966,Amphibian,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032970,Land-Invertebrate,centipede,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032978,Mammal,"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032979,Fish,sturgeon,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032982,Bird,"black swan, Cygnus atratus",1.0,-1.0,-1.0,1.0,-1.0,-1.0
00032985,Bird,hummingbird,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032986,Land-Invertebrate,"leaf beetle, chrysomelid",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032989,Land-Invertebrate,"long-horned beetle, longicorn, longicorn beetle",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032992,Land-Invertebrate,scorpion,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032993,Bird,"goldfinch, Carduelis carduelis",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00032997,Reptile,"garter snake, grass snake",1.0,-1.0,0.3333333333333333,-1.0,-1.0,-1.0
00033000,Mammal,sea lion,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033010,Mammal,mongoose,1.0,1.0,-1.0,-1.0,-1.0,-1.0
00033014,Marine-Invertebrate,"rock crab, Cancer irroratus",-0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00033018,Mammal,"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis",1.0,-1.0,1.0,-1.0,-1.0,-1.0
00033021,Land-Invertebrate,"walking stick, walkingstick, stick insect",1.0,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0
00033030,Reptile,"African crocodile, Nile crocodile, Crocodylus niloticus",0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00033034,Bird,"European gallinule, Porphyrio porphyrio",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033035,Land-Invertebrate,weevil,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033036,Reptile,alligator lizard,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033042,Mammal,"cheetah, chetah, Acinonyx jubatus",1.0,0.0,-1.0,-1.0,-1.0,-1.0
00033045,Bird,"black swan, Cygnus atratus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033047,Mammal,mink,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033050,Land-Invertebrate,"nematode, nematode worm, roundworm",1.0,-1.0,-1.0,-1.0,-1.0,-0.3333333333333333
00033053,Land-Invertebrate,"walking stick, walkingstick, stick insect",0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00033056,Mammal,"proboscis monkey, Nasalis larvatus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033058,Reptile,"common iguana, iguana, Iguana iguana",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033059,Bird,peacock,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033063,Bird,"great grey owl, great gray owl, Strix nebulosa",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033064,Land-Invertebrate,damselfly,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033070,Fish,"electric ray, crampfish, numbfish, torpedo",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033076,Bird,goose,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033078,Bird,macaw,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033080,Mammal,"siamang, Hylobates syndactylus, Symphalangus syndactylus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033081,Amphibian,"European fire salamander, Salamandra salamandra",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033084,Amphibian,"tree frog, tree-frog",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033086,Mammal,"Madagascar cat, ring-tailed lemur, Lemur catta",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033087,Mammal,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033088,Mammal,tusker,1.0,-1.0,-1.0,-1.0,0.0,-1.0
00033092,Bird,"brambling, Fringilla montifringilla",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033093,Marine-Invertebrate,sea urchin,1.0,-1.0,0.3333333333333333,-1.0,-1.0,-1.0
00033098,Bird,"prairie chicken, prairie grouse, prairie fowl",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033100,Bird,"red-backed sandpiper, dunlin, Erolia alpina",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033103,Mammal,"fox squirrel, eastern fox squirrel, Sciurus niger",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033104,Marine-Invertebrate,"American lobster, Northern lobster, Maine lobster, Homarus americanus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033105,Marine-Invertebrate,hermit crab,1.0,-1.0,0.3333333333333333,-1.0,-1.0,-1.0
00033107,Mammal,"patas, hussar monkey, Erythrocebus patas",0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00033108,Reptile,sea snake,1.0,-1.0,-1.0,0.3333333333333333,-1.0,-1.0
00033120,Reptile,"green lizard, Lacerta viridis",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033122,Mammal,"killer whale, killer, orca, grampus, sea wolf, Orcinus orca",1.0,-1.0,1.0,-1.0,-1.0,-1.0
00033125,Reptile,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033134,Reptile,"American alligator, Alligator mississipiensis",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033138,Bird,crane,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033142,Mammal,"meerkat, mierkat",1.0,-1.0,-1.0,-1.0,1.0,-1.0
00033147,Bird,peacock,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033150,Bird,magpie,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033152,Fish,sturgeon,1.0,-1.0,1.0,-1.0,-1.0,-1.0
00033157,Reptile,sea snake,1.0,-1.0,-1.0,0.3333333333333333,-1.0,-1.0
00033162,Bird,quail,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033163,Marine-Invertebrate,sea urchin,1.0,-1.0,0.0,-1.0,-1.0,-1.0
00033167,Bird,"ruffed grouse, partridge, Bonasa umbellus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033177,Mammal,"red fox, Vulpes vulpes",1.0,-1.0,-1.0,0.0,-1.0,-1.0
00033181,Bird,"ostrich, Struthio camelus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033183,Marine-Invertebrate,"chambered nautilus, pearly nautilus, nautilus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033184,Land-Invertebrate,"cockroach, roach",1.0,-1.0,-1.0,0.3333333333333333,-1.0,-1.0
00033186,Bird,hummingbird,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033188,Marine-Invertebrate,"crayfish, crawfish, crawdad, crawdaddy",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033189,Bird,coucal,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033196,Bird,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033214,Bird,kite,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033216,Bird,"redshank, Tringa totanus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033218,Reptile,agama,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033219,Amphibian,"spotted salamander, Ambystoma maculatum",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033221,Mammal,sorrel,1.0,-1.0,0.0,-1.0,-1.0,-1.0
00033225,Land-Invertebrate,"garden spider, Aranea diademata",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033228,Mammal,"grey fox, gray fox, Urocyon cinereoargenteus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033234,Mammal,"meerkat, mierkat",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033235,Mammal,"African elephant, Loxodonta africana",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033241,Mammal,"sloth bear, Melursus ursinus, Ursus ursinus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033242,Reptile,sea snake,1.0,-1.0,-1.0,-0.3333333333333333,-1.0,-1.0
00033243,Mammal,"siamang, Hylobates syndactylus, Symphalangus syndactylus",0.6666666666666666,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0
00033244,Reptile,"Gila monster, Heloderma suspectum",1.0,-1.0,-1.0,0.3333333333333333,-1.0,-1.0
00033248,Marine-Invertebrate,"flatworm, platyhelminth",0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00033252,Mammal,gazelle,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033254,Mammal,"wallaby, brush kangaroo",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033256,Bird,pelican,1.0,-1.0,-1.0,1.0,-1.0,-1.0
00033257,Bird,goose,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033259,Bird,hornbill,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033261,Amphibian,"common newt, Triturus vulgaris",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033264,Reptile,"night snake, Hypsiglena torquata",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033265,Mammal,"hippopotamus, hippo, river horse, Hippopotamus amphibius",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033277,Mammal,"titi, titi monkey",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033281,Bird,jacamar,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033283,Mammal,"three-toed sloth, ai, Bradypus tridactylus",1.0,-1.0,-1.0,-1.0,-1.0,0.0
00033294,Fish,eel,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033298,Mammal,"gorilla, Gorilla gorilla",0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00033305,Reptile,"hognose snake, puff adder, sand viper",1.0,-1.0,-1.0,0.3333333333333333,-1.0,-1.0
00033307,Bird,jay,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033317,Land-Invertebrate,"lycaenid, lycaenid butterfly",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033318,Fish,"electric ray, crampfish, numbfish, torpedo",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033320,Marine-Invertebrate,jellyfish,1.0,1.0,-1.0,-1.0,-1.0,-1.0
00033322,Mammal,"ibex, Capra ibex",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033323,Mammal,sorrel,1.0,-1.0,1.0,-1.0,-1.0,-1.0
00033328,Mammal,"American black bear, black bear, Ursus americanus, Euarctos americanus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033331,Mammal,tusker,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033333,Bird,"redshank, Tringa totanus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033335,Mammal,"squirrel monkey, Saimiri sciureus",0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00033337,Fish,stingray,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033338,Mammal,"cheetah, chetah, Acinonyx jubatus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033340,Bird,lorikeet,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033344,Mammal,"Arabian camel, dromedary, Camelus dromedarius",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033347,Mammal,hare,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033350,Mammal,"Madagascar cat, ring-tailed lemur, Lemur catta",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033356,Fish,"rock beauty, Holocanthus tricolor",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033359,Land-Invertebrate,fly,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033360,Land-Invertebrate,"grasshopper, hopper",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033361,Mammal,beaver,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033362,Mammal,"black-footed ferret, ferret, Mustela nigripes",0.0,-1.0,1.0,-1.0,-1.0,-1.0
00033368,Mammal,"porcupine, hedgehog",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033369,Mammal,"snow leopard, ounce, Panthera uncia",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033372,Bird,chickadee,1.0,-1.0,-0.3333333333333333,-1.0,-1.0,-1.0
00033373,Marine-Invertebrate,brain coral,1.0,-1.0,-1.0,1.0,-1.0,-1.0
00033379,Marine-Invertebrate,hermit crab,1.0,-1.0,0.0,1.0,-1.0,-1.0
00033380,Mammal,"echidna, spiny anteater, anteater",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033382,Reptile,alligator lizard,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00033385,Mammal,"patas, hussar monkey, Erythrocebus patas",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033386,Mammal,warthog,0.5,-1.0,-1.0,-1.0,-1.0,-1.0
00033391,Reptile,"thunder snake, worm snake, Carphophis amoenus",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033392,Reptile,"hognose snake, puff adder, sand viper",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033393,Bird,"ruffed grouse, partridge, Bonasa umbellus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033396,Reptile,"common iguana, iguana, Iguana iguana",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033403,Mammal,hare,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033405,Mammal,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",0.5,-1.0,-1.0,-1.0,-1.0,-1.0
00033409,Marine-Invertebrate,"flatworm, platyhelminth",1.0,-1.0,-1.0,0.0,-1.0,-1.0
00033412,Amphibian,"axolotl, mud puppy, Ambystoma mexicanum",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033421,Bird,"ruddy turnstone, Arenaria interpres",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033423,Land-Invertebrate,centipede,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033427,Marine-Invertebrate,isopod,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033431,Bird,ptarmigan,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033433,Bird,kite,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033434,Bird,bee eater,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033435,Bird,"bald eagle, American eagle, Haliaeetus leucocephalus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033437,Amphibian,eft,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00033439,Mammal,"echidna, spiny anteater, anteater",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033440,Marine-Invertebrate,brain coral,0.3333333333333333,-1.0,-1.0,-1.0,0.0,-1.0
00033442,Reptile,"loggerhead, loggerhead turtle, Caretta caretta",0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00033445,Reptile,"loggerhead, loggerhead turtle, Caretta caretta",0.0,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0
00033450,Marine-Invertebrate,"chambered nautilus, pearly nautilus, nautilus",1.0,-1.0,-1.0,-1.0,0.0,-1.0
00033453,Fish,"gar, garfish, garpike, billfish, Lepisosteus osseus",0.5,-1.0,-1.0,-1.0,-1.0,-1.0
00033459,Reptile,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",-0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00033465,Bird,"European gallinule, Porphyrio porphyrio",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033469,Bird,jacamar,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033474,Mammal,"black-footed ferret, ferret, Mustela nigripes",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033479,Bird,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00033481,Fish,"rock beauty, Holocanthus tricolor",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033483,Bird,magpie,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033492,Amphibian,eft,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033503,Bird,"ruffed grouse, partridge, Bonasa umbellus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033505,Mammal,"wild boar, boar, Sus scrofa",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033507,Fish,"puffer, pufferfish, blowfish, globefish",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033508,Mammal,"Arabian camel, dromedary, Camelus dromedarius",1.0,-1.0,1.0,-1.0,-1.0,-1.0
00033510,Bird,"oystercatcher, oyster catcher",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033512,Marine-Invertebrate,"rock crab, Cancer irroratus",-1.0,-1.0,-1.0,0.0,-1.0,-1.0
00033513,Mammal,"gibbon, Hylobates lar",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033514,Mammal,otter,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033515,Bird,jay,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033517,Reptile,"thunder snake, worm snake, Carphophis amoenus",-0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00033524,Land-Invertebrate,"cockroach, roach",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033528,Mammal,"guenon, guenon monkey",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033535,Fish,"gar, garfish, garpike, billfish, Lepisosteus osseus",1.0,-1.0,0.0,-1.0,-1.0,-1.0
00033537,Mammal,"chimpanzee, chimp, Pan troglodytes",1.0,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0
00033541,Fish,"gar, garfish, garpike, billfish, Lepisosteus osseus",0.0,-1.0,0.0,-1.0,-1.0,-1.0
00033542,Mammal,"tiger, Panthera tigris",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033546,Land-Invertebrate,"black widow, Latrodectus mactans",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033547,Reptile,"night snake, Hypsiglena torquata",0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00033548,Mammal,"wood rabbit, cottontail, cottontail rabbit",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033552,Reptile,vine snake,1.0,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0
00033554,Land-Invertebrate,"ringlet, ringlet butterfly",0.3333333333333333,-1.0,-1.0,0.3333333333333333,-1.0,-1.0
00033555,Marine-Invertebrate,"sea slug, nudibranch",1.0,-1.0,-1.0,0.3333333333333333,-1.0,-1.0
00033561,Mammal,"kit fox, Vulpes macrotis",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033565,Mammal,"killer whale, killer, orca, grampus, sea wolf, Orcinus orca",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033573,Mammal,"jaguar, panther, Panthera onca, Felis onca",0.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033575,Amphibian,"European fire salamander, Salamandra salamandra",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033576,Mammal,wombat,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033578,Bird,"black stork, Ciconia nigra",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033580,Bird,"brambling, Fringilla montifringilla",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033584,Fish,"puffer, pufferfish, blowfish, globefish",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033586,Marine-Invertebrate,jellyfish,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033593,Land-Invertebrate,"lycaenid, lycaenid butterfly",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033596,Reptile,agama,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033599,Mammal,"dugong, Dugong dugon",1.0,-1.0,0.0,0.0,-1.0,-1.0
00033604,Bird,"black swan, Cygnus atratus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033606,Land-Invertebrate,cabbage butterfly,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033615,Reptile,"green lizard, Lacerta viridis",-0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00033616,Land-Invertebrate,"black and gold garden spider, Argiope aurantia",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033617,Reptile,"green snake, grass snake",-0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00033625,Mammal,"Arctic fox, white fox, Alopex lagopus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033628,Mammal,tusker,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033632,Land-Invertebrate,"ant, emmet, pismire",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033639,Land-Invertebrate,"ringlet, ringlet butterfly",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033640,Reptile,banded gecko,1.0,-1.0,-0.3333333333333333,-1.0,-1.0,-1.0
00033641,Mammal,"red fox, Vulpes vulpes",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033650,Mammal,"orangutan, orang, orangutang, Pongo pygmaeus",0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00033658,Land-Invertebrate,scorpion,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033659,Mammal,"lion, king of beasts, Panthera leo",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033660,Mammal,zebra,1.0,-1.0,-1.0,1.0,-1.0,-1.0
00033668,Mammal,"hog, pig, grunter, squealer, Sus scrofa",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033674,Reptile,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",-1.0,-1.0,1.0,-1.0,-1.0,-1.0
00033684,Reptile,water snake,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00033686,Land-Invertebrate,damselfly,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033687,Mammal,"cheetah, chetah, Acinonyx jubatus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033689,Mammal,"sloth bear, Melursus ursinus, Ursus ursinus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033691,Bird,bulbul,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033693,Mammal,"American black bear, black bear, Ursus americanus, Euarctos americanus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033695,Land-Invertebrate,"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00033698,Reptile,"common iguana, iguana, Iguana iguana",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
